timestamp,datetime,openPrice,highPrice,lowPrice,closePrice,amount,volume,vwap,count
1.63814E+12,2021-11-29T00:00:00.0000000Z,57274.89,58865.97,56666.67,57776.25,0,40125.28009,0,1
1.63823E+12,2021-11-30T00:00:00.0000000Z,57776.25,59176.99,55875.55,56950.56,0,49161.05194,0,1
1.63832E+12,2021-12-01T00:00:00.0000000Z,56950.56,59053.55,56458.01,57184.07,0,44956.63656,0,1
1.6384E+12,2021-12-02T00:00:00.0000000Z,57184.07,57375.47,55777.77,56480.34,0,37574.05976,0,1
1.63849E+12,2021-12-03T00:00:00.0000000Z,56484.26,57600,51680,53601.05,0,58927.69027,0,1
1.63858E+12,2021-12-04T00:00:00.0000000Z,53601.05,53859.1,42000.3,49152.47,0,114203.3737,0,1
1.63866E+12,2021-12-05T00:00:00.0000000Z,49152.46,49699.05,47727.21,49396.33,0,45580.82012,0,1
1.63875E+12,2021-12-06T00:00:00.0000000Z,49396.32,50891.11,47100,50441.92,0,58571.21575,0,1
1.63884E+12,2021-12-07T00:00:00.0000000Z,50441.91,51936.33,50039.74,50588.95,0,38253.46877,0,1
1.63892E+12,2021-12-08T00:00:00.0000000Z,50588.95,51200,48600,50471.19,0,38425.92466,0,1
1.63901E+12,2021-12-09T00:00:00.0000000Z,50471.19,50797.76,47320,47545.59,0,37692.68665,0,1
1.63909E+12,2021-12-10T00:00:00.0000000Z,47535.9,50125,46852,47140.54,0,44233.57391,0,1
1.63918E+12,2021-12-11T00:00:00.0000000Z,47140.54,49485.71,46751,49389.99,0,28889.19358,0,1
1.63927E+12,2021-12-12T00:00:00.0000000Z,49389.99,50777,48638,50053.9,0,26017.93421,0,1
1.63935E+12,2021-12-13T00:00:00.0000000Z,50053.9,50189.97,45672.75,46702.75,0,50869.52093,0,1
1.63944E+12,2021-12-14T00:00:00.0000000Z,46702.76,48700.41,46290,48343.28,0,39955.98445,0,1
1.63953E+12,2021-12-15T00:00:00.0000000Z,48336.95,49500,46547,48864.98,0,51629.181,0,1
1.63961E+12,2021-12-16T00:00:00.0000000Z,48864.98,49436.43,47511,47632.38,0,31949.86739,0,1
1.6397E+12,2021-12-17T00:00:00.0000000Z,47632.38,47995.96,45456,46131.2,0,43104.4887,0,1
1.63979E+12,2021-12-18T00:00:00.0000000Z,46133.83,47392.37,45500,46834.48,0,25020.05271,0,1
1.63987E+12,2021-12-19T00:00:00.0000000Z,46834.47,48300.01,46406.91,46681.23,0,29305.70665,0,1
1.63996E+12,2021-12-20T00:00:00.0000000Z,46681.24,47537.57,45558.85,46914.16,0,35848.50609,0,1
1.64004E+12,2021-12-21T00:00:00.0000000Z,46914.17,49328.96,46630,48889.88,0,37713.92924,0,1
1.64013E+12,2021-12-22T00:00:00.0000000Z,48887.59,49576.13,48421.87,48588.16,0,27004.2022,0,1
1.64022E+12,2021-12-23T00:00:00.0000000Z,48588.17,51375,47920.42,50838.81,0,35192.54046,0,1
1.6403E+12,2021-12-24T00:00:00.0000000Z,50838.82,51810,50384.43,50820,0,31684.84269,0,1
1.64039E+12,2021-12-25T00:00:00.0000000Z,50819.99,51156.23,50142.32,50399.66,0,19135.51613,0,1
1.64048E+12,2021-12-26T00:00:00.0000000Z,50399.67,51280,49412,50775.49,0,22569.88914,0,1
1.64056E+12,2021-12-27T00:00:00.0000000Z,50775.48,52088,50449,50701.44,0,28792.21566,0,1
1.64065E+12,2021-12-28T00:00:00.0000000Z,50701.44,50704.05,47313.01,47543.74,0,45853.33924,0,1
1.64074E+12,2021-12-29T00:00:00.0000000Z,47543.74,48139.08,46096.99,46464.66,0,39498.87,0,1
1.64082E+12,2021-12-30T00:00:00.0000000Z,46464.66,47900,45900,47120.87,0,30352.29569,0,1
1.64091E+12,2021-12-31T00:00:00.0000000Z,47120.88,48548.26,45678,46216.93,0,34937.99796,0,1
1.641E+12,2022-01-01T00:00:00.0000000Z,46216.93,47954.63,46208.37,47722.65,0,19604.46325,0,1
1.64108E+12,2022-01-02T00:00:00.0000000Z,47722.66,47990,46654,47286.18,0,18340.4604,0,1
1.64117E+12,2022-01-03T00:00:00.0000000Z,47286.18,47570,45696,46446.1,0,27662.0771,0,1
1.64125E+12,2022-01-04T00:00:00.0000000Z,46446.1,47557.54,45500,45832.01,0,35491.4136,0,1
1.64134E+12,2022-01-05T00:00:00.0000000Z,45832.01,47070,42500,43451.13,0,51784.11857,0,1
1.64143E+12,2022-01-06T00:00:00.0000000Z,43451.14,43816,42430.58,43082.31,0,38880.37305,0,1
1.64151E+12,2022-01-07T00:00:00.0000000Z,43082.3,43145.83,40610,41566.48,0,54836.50818,0,1
1.6416E+12,2022-01-08T00:00:00.0000000Z,41566.48,42300,40501,41679.74,0,32952.73111,0,1
1.64169E+12,2022-01-09T00:00:00.0000000Z,41679.74,42786.7,41200.02,41864.62,0,22724.39426,0,1
1.64177E+12,2022-01-10T00:00:00.0000000Z,41864.62,42248.5,39650,41822.49,0,50729.17019,0,1
1.64186E+12,2022-01-11T00:00:00.0000000Z,41822.49,43100,41268.93,42729.29,0,37296.43729,0,1
1.64195E+12,2022-01-12T00:00:00.0000000Z,42729.29,44322,42450,43902.66,0,33943.2928,0,1
1.64203E+12,2022-01-13T00:00:00.0000000Z,43902.65,44500,42311.22,42560.11,0,34910.87762,0,1
1.64212E+12,2022-01-14T00:00:00.0000000Z,42558.35,43448.78,41725.95,43059.96,0,32640.88292,0,1
1.6422E+12,2022-01-15T00:00:00.0000000Z,43059.96,43800,42555,43084.29,0,21936.05616,0,1
1.64229E+12,2022-01-16T00:00:00.0000000Z,43084.29,43475,42581.79,43071.66,0,20602.35271,0,1
1.64238E+12,2022-01-17T00:00:00.0000000Z,43071.66,43176.18,41540.42,42201.62,0,27562.08613,0,1
1.64246E+12,2022-01-18T00:00:00.0000000Z,42201.63,42691,41250,42352.12,0,29324.08257,0,1
1.64255E+12,2022-01-19T00:00:00.0000000Z,42352.12,42559.13,41138.56,41660.01,0,31685.72159,0,1
1.64264E+12,2022-01-20T00:00:00.0000000Z,41660,43505,40553.31,40680.91,0,42330.33953,0,1
1.64272E+12,2022-01-21T00:00:00.0000000Z,40680.92,41100,35440.45,36445.31,0,88860.892,0,1
1.64281E+12,2022-01-22T00:00:00.0000000Z,36445.31,36835.22,34008,35071.42,0,90471.33896,0,1
1.6429E+12,2022-01-23T00:00:00.0000000Z,35071.42,36499,34601.01,36244.55,0,44279.52354,0,1
1.64298E+12,2022-01-24T00:00:00.0000000Z,36244.55,37550,32917.17,36660.35,0,91904.75321,0,1
1.64307E+12,2022-01-25T00:00:00.0000000Z,36660.35,37545.14,35701,36958.32,0,49232.40183,0,1
1.64316E+12,2022-01-26T00:00:00.0000000Z,36958.32,38919.98,36234.63,36809.34,0,69830.16036,0,1
1.64324E+12,2022-01-27T00:00:00.0000000Z,36807.24,37234.47,35507.01,37160.1,0,53020.87934,0,1
1.64333E+12,2022-01-28T00:00:00.0000000Z,37160.11,38000,36155.01,37716.56,0,42154.26956,0,1
1.64341E+12,2022-01-29T00:00:00.0000000Z,37716.57,38720.74,37268.44,38166.84,0,26129.49682,0,1
1.6435E+12,2022-01-30T00:00:00.0000000Z,38166.83,38359.26,37351.63,37881.76,0,21430.66527,0,1
1.64359E+12,2022-01-31T00:00:00.0000000Z,37881.75,38744,36632.61,38466.9,0,36855.2458,0,1
1.64367E+12,2022-02-01T00:00:00.0000000Z,38466.9,39265.2,38000,38694.59,0,34574.44663,0,1
1.64376E+12,2022-02-02T00:00:00.0000000Z,38694.59,38855.92,36586.95,36896.36,0,35794.6813,0,1
1.64385E+12,2022-02-03T00:00:00.0000000Z,36896.37,37387,36250,37311.61,0,32081.10999,0,1
1.64393E+12,2022-02-04T00:00:00.0000000Z,37311.98,41772.33,37026.73,41574.25,0,64703.95874,0,1
1.64402E+12,2022-02-05T00:00:00.0000000Z,41571.7,41913.69,40843.01,41382.59,0,32532.34372,0,1
1.64411E+12,2022-02-06T00:00:00.0000000Z,41382.6,42656,41116.56,42380.87,0,22405.16704,0,1
1.64419E+12,2022-02-07T00:00:00.0000000Z,42380.87,44500.5,41645.85,43839.99,0,51060.62006,0,1
1.64428E+12,2022-02-08T00:00:00.0000000Z,43839.99,45492,42666,44042.99,0,64880.29387,0,1
1.64436E+12,2022-02-09T00:00:00.0000000Z,44043,44799,43117.92,44372.72,0,34428.16729,0,1
1.64445E+12,2022-02-10T00:00:00.0000000Z,44372.71,45821,43174.01,43495.44,0,62357.29091,0,1
1.64454E+12,2022-02-11T00:00:00.0000000Z,43495.44,43920,41938.51,42373.73,0,44975.1687,0,1
1.64462E+12,2022-02-12T00:00:00.0000000Z,42373.73,43079.49,41688.88,42217.87,0,26556.85681,0,1
1.64471E+12,2022-02-13T00:00:00.0000000Z,42217.87,42760,41870,42053.66,0,17732.08113,0,1
1.6448E+12,2022-02-14T00:00:00.0000000Z,42053.65,42842.4,41550.56,42535.94,0,34010.1306,0,1
1.64488E+12,2022-02-15T00:00:00.0000000Z,42535.94,44751.4,42427.03,44544.86,0,38095.19576,0,1
1.64497E+12,2022-02-16T00:00:00.0000000Z,44544.85,44549.97,43307,43873.56,0,28471.8727,0,1
1.64506E+12,2022-02-17T00:00:00.0000000Z,43873.56,44164.71,40073.21,40515.7,0,47245.99494,0,1
1.64514E+12,2022-02-18T00:00:00.0000000Z,40515.71,40959.88,39450,39974.44,0,43845.92241,0,1
1.64523E+12,2022-02-19T00:00:00.0000000Z,39974.45,40444.32,39639.03,40079.17,0,18042.0551,0,1
1.64532E+12,2022-02-20T00:00:00.0000000Z,40079.17,40125.44,38000,38386.89,0,33439.29011,0,1
1.6454E+12,2022-02-21T00:00:00.0000000Z,38386.89,39494.35,36800,37008.16,0,62347.68496,0,1
1.64549E+12,2022-02-22T00:00:00.0000000Z,37008.16,38429,36350,38230.33,0,53785.94589,0,1
1.64557E+12,2022-02-23T00:00:00.0000000Z,38230.33,39249.93,37036.79,37250.01,0,43560.732,0,1
1.64566E+12,2022-02-24T00:00:00.0000000Z,37250.02,39843,34322.28,38327.21,0,120476.2946,0,1
1.64575E+12,2022-02-25T00:00:00.0000000Z,38328.68,39683.53,38014.37,39219.17,0,56574.57125,0,1
1.64583E+12,2022-02-26T00:00:00.0000000Z,39219.16,40348.45,38573.18,39116.72,0,29361.2568,0,1
1.64592E+12,2022-02-27T00:00:00.0000000Z,39116.73,39855.7,37000,37699.07,0,46229.44719,0,1
1.64601E+12,2022-02-28T00:00:00.0000000Z,37699.08,44225.84,37450.17,43160,0,73945.63858,0,1
1.64609E+12,2022-03-01T00:00:00.0000000Z,43160,44949,42809.98,44421.2,0,61743.09873,0,1
1.64618E+12,2022-03-02T00:00:00.0000000Z,44421.2,45400,43334.09,43892.98,0,57782.65081,0,1
1.64627E+12,2022-03-03T00:00:00.0000000Z,43892.99,44101.12,41832.28,42454,0,50940.61021,0,1
1.64635E+12,2022-03-04T00:00:00.0000000Z,42454,42527.3,38550,39148.66,0,61964.68498,0,1
1.64644E+12,2022-03-05T00:00:00.0000000Z,39148.65,39613.24,38407.59,39397.96,0,30363.13341,0,1
1.64652E+12,2022-03-06T00:00:00.0000000Z,39397.97,39693.87,38088.57,38420.81,0,39677.26158,0,1
1.64661E+12,2022-03-07T00:00:00.0000000Z,38420.8,39547.57,37155,37988,0,63994.11559,0,1
1.6467E+12,2022-03-08T00:00:00.0000000Z,37988.01,39362.08,37867.65,38730.63,0,55583.06638,0,1
1.64678E+12,2022-03-09T00:00:00.0000000Z,38730.63,42594.06,38656.45,41941.71,0,67392.58799,0,1
1.64687E+12,2022-03-10T00:00:00.0000000Z,41941.7,42039.63,38539.73,39422,0,71962.93154,0,1
1.64696E+12,2022-03-11T00:00:00.0000000Z,39422.01,40236.26,38223.6,38729.57,0,59018.7642,0,1
1.64704E+12,2022-03-12T00:00:00.0000000Z,38729.57,39486.71,38660.52,38807.36,0,24034.36432,0,1
1.64713E+12,2022-03-13T00:00:00.0000000Z,38807.35,39310,37578.51,37777.34,0,32791.82359,0,1
1.64722E+12,2022-03-14T00:00:00.0000000Z,37777.35,39947.12,37555,39671.37,0,46945.45375,0,1
1.6473E+12,2022-03-15T00:00:00.0000000Z,39671.37,39887.61,38098.33,39280.33,0,46015.54926,0,1
1.64739E+12,2022-03-16T00:00:00.0000000Z,39280.33,41718,38828.48,41114,0,88120.76167,0,1
1.64748E+12,2022-03-17T00:00:00.0000000Z,41114.01,41478.82,40500,40917.9,0,37189.38087,0,1
1.64756E+12,2022-03-18T00:00:00.0000000Z,40917.89,42325.02,40135.04,41757.51,0,45408.00969,0,1
1.64765E+12,2022-03-19T00:00:00.0000000Z,41757.51,42400,41499.29,42201.13,0,29067.18108,0,1
1.64773E+12,2022-03-20T00:00:00.0000000Z,42201.13,42296.26,40911,41262.11,0,30653.33468,0,1
1.64782E+12,2022-03-21T00:00:00.0000000Z,41262.11,41544.22,40467.94,41002.25,0,39426.24877,0,1
1.64791E+12,2022-03-22T00:00:00.0000000Z,41002.26,43361,40875.51,42364.13,0,59454.94294,0,1
1.64799E+12,2022-03-23T00:00:00.0000000Z,42364.13,43025.96,41751.47,42882.76,0,40828.87039,0,1
1.64808E+12,2022-03-24T00:00:00.0000000Z,42882.76,44220.89,42560.46,43991.46,0,56195.12374,0,1
1.64817E+12,2022-03-25T00:00:00.0000000Z,43991.46,45094.14,43579,44313.16,0,54614.43648,0,1
1.64825E+12,2022-03-26T00:00:00.0000000Z,44313.16,44792.99,44071.97,44511.27,0,23041.61741,0,1
1.64834E+12,2022-03-27T00:00:00.0000000Z,44511.27,46999,44421.46,46827.76,0,41874.91071,0,1
1.64843E+12,2022-03-28T00:00:00.0000000Z,46827.76,48189.84,46663.56,47122.21,0,58949.2614,0,1
1.64851E+12,2022-03-29T00:00:00.0000000Z,47122.21,48096.47,46950.85,47434.8,0,36772.28457,0,1
1.6486E+12,2022-03-30T00:00:00.0000000Z,47434.79,47700.22,46445.42,47067.99,0,40947.2085,0,1
1.64868E+12,2022-03-31T00:00:00.0000000Z,47067.99,47600,45200,45510.34,0,48645.12667,0,1
1.64877E+12,2022-04-01T00:00:00.0000000Z,45510.35,46720.09,44200,46283.49,0,56271.06474,0,1
1.64886E+12,2022-04-02T00:00:00.0000000Z,46283.49,47213,45620,45811,0,37073.53582,0,1
1.64894E+12,2022-04-03T00:00:00.0000000Z,45810.99,47444.11,45530.92,46407.35,0,33394.67794,0,1
1.64903E+12,2022-04-04T00:00:00.0000000Z,46407.36,46890.71,45118,46580.51,0,44641.87514,0,1
1.64912E+12,2022-04-05T00:00:00.0000000Z,46580.5,47200,45353.81,45497.55,0,42192.74852,0,1
1.6492E+12,2022-04-06T00:00:00.0000000Z,45497.54,45507.14,43121,43170.47,0,60849.32936,0,1
1.64929E+12,2022-04-07T00:00:00.0000000Z,43170.47,43900.99,42727.35,43444.19,0,37396.54156,0,1
1.64938E+12,2022-04-08T00:00:00.0000000Z,43444.2,43970.62,42107.14,42252.01,0,42375.04203,0,1
1.64946E+12,2022-04-09T00:00:00.0000000Z,42252.02,42800,42125.48,42753.97,0,17891.66047,0,1
1.64955E+12,2022-04-10T00:00:00.0000000Z,42753.96,43410.3,41868,42158.85,0,22771.09403,0,1
1.64964E+12,2022-04-11T00:00:00.0000000Z,42158.85,42414.71,39200,39530.45,0,63560.44721,0,1
1.64972E+12,2022-04-12T00:00:00.0000000Z,39530.45,40699,39254.63,40074.94,0,57751.01778,0,1
1.64981E+12,2022-04-13T00:00:00.0000000Z,40074.95,41561.31,39588.54,41147.79,0,41342.27254,0,1
1.64989E+12,2022-04-14T00:00:00.0000000Z,41147.78,41500,39551.94,39942.38,0,36807.01401,0,1
1.64998E+12,2022-04-15T00:00:00.0000000Z,39942.37,40870.36,39766.4,40551.9,0,24026.35739,0,1
1.65007E+12,2022-04-16T00:00:00.0000000Z,40551.9,40709.35,39991.55,40378.71,0,15805.44718,0,1
1.65015E+12,2022-04-17T00:00:00.0000000Z,40378.7,40595.67,39546.17,39678.12,0,19988.49259,0,1
1.65024E+12,2022-04-18T00:00:00.0000000Z,39678.11,41116.73,38536.51,40801.13,0,54243.49575,0,1
1.65033E+12,2022-04-19T00:00:00.0000000Z,40801.13,41760,40571,41493.18,0,35788.85843,0,1
1.65041E+12,2022-04-20T00:00:00.0000000Z,41493.19,42199,40820,41358.19,0,40877.35041,0,1
1.6505E+12,2022-04-21T00:00:00.0000000Z,41358.19,42976,39751,40480.01,0,59316.27657,0,1
1.65059E+12,2022-04-22T00:00:00.0000000Z,40480.01,40795.06,39177,39709.18,0,46664.0196,0,1
1.65067E+12,2022-04-23T00:00:00.0000000Z,39709.19,39980,39285,39441.6,0,20291.42375,0,1
1.65076E+12,2022-04-24T00:00:00.0000000Z,39441.61,39940,38929.62,39450.13,0,26703.61186,0,1
1.65084E+12,2022-04-25T00:00:00.0000000Z,39450.12,40616,38200,40426.08,0,63037.12784,0,1
1.65093E+12,2022-04-26T00:00:00.0000000Z,40426.08,40797.31,37702.26,38112.65,0,66650.258,0,1
1.65102E+12,2022-04-27T00:00:00.0000000Z,38112.64,39474.72,37881.31,39235.72,0,57083.12272,0,1
1.6511E+12,2022-04-28T00:00:00.0000000Z,39235.72,40372.63,38881.43,39742.07,0,56086.6715,0,1
1.65119E+12,2022-04-29T00:00:00.0000000Z,39742.06,39925.25,38175,38596.11,0,51453.65715,0,1
1.65128E+12,2022-04-30T00:00:00.0000000Z,38596.11,38795.38,37578.2,37630.8,0,35321.18989,0,1
1.65136E+12,2022-05-01T00:00:00.0000000Z,37630.8,38675,37386.38,38468.35,0,38812.24104,0,1
1.65145E+12,2022-05-02T00:00:00.0000000Z,38468.35,39167.34,38052,38525.16,0,53200.92628,0,1
1.65154E+12,2022-05-03T00:00:00.0000000Z,38525.16,38651.51,37517.8,37728.95,0,40316.45358,0,1
1.65162E+12,2022-05-04T00:00:00.0000000Z,37728.95,40023.77,37670,39690,0,62574.61736,0,1
1.65171E+12,2022-05-05T00:00:00.0000000Z,39690,39845.51,35571.9,36552.97,0,88722.43355,0,1
1.6518E+12,2022-05-06T00:00:00.0000000Z,36552.97,36675.63,35258,36013.77,0,68437.80187,0,1
1.65188E+12,2022-05-07T00:00:00.0000000Z,36013.77,36146.3,34785,35472.39,0,34281.70682,0,1
1.65197E+12,2022-05-08T00:00:00.0000000Z,35472.4,35514.22,33713.95,34038.4,0,72445.64344,0,1
1.65205E+12,2022-05-09T00:00:00.0000000Z,34038.39,34243.15,30033.33,30076.31,0,191876.9264,0,1
1.65214E+12,2022-05-10T00:00:00.0000000Z,30074.23,32658.99,29730.4,31017.1,0,165532.0031,0,1
1.65223E+12,2022-05-11T00:00:00.0000000Z,31017.11,32162.59,27785,29103.94,0,207063.7393,0,1
1.65231E+12,2022-05-12T00:00:00.0000000Z,29103.94,30243,26700,29029.75,0,204507.2631,0,1
1.6524E+12,2022-05-13T00:00:00.0000000Z,29029.74,31083.37,28751.67,29287.05,0,97872.36957,0,1
1.65249E+12,2022-05-14T00:00:00.0000000Z,29287.05,30343.27,28630,30086.74,0,51095.87863,0,1
1.65257E+12,2022-05-15T00:00:00.0000000Z,30086.74,31460,29480,31328.89,0,46275.66912,0,1
1.65266E+12,2022-05-16T00:00:00.0000000Z,31328.89,31328.9,29087.04,29874.01,0,73082.19658,0,1
1.65275E+12,2022-05-17T00:00:00.0000000Z,29874.01,30788.37,29450.38,30444.93,0,56724.13307,0,1
1.65283E+12,2022-05-18T00:00:00.0000000Z,30444.93,30709.99,28654.47,28715.32,0,59749.15799,0,1
1.65292E+12,2022-05-19T00:00:00.0000000Z,28715.33,30545.18,28691.38,30319.23,0,67877.36415,0,1
1.653E+12,2022-05-20T00:00:00.0000000Z,30319.22,30777.33,28730,29201.01,0,60517.25325,0,1
1.65309E+12,2022-05-21T00:00:00.0000000Z,29201.01,29656.18,28947.28,29445.06,0,20987.13124,0,1
1.65318E+12,2022-05-22T00:00:00.0000000Z,29445.07,30487.99,29255.11,30293.94,0,36158.98748,0,1
1.65326E+12,2022-05-23T00:00:00.0000000Z,30293.93,30670.51,28866.35,29109.15,0,63901.49932,0,1
1.65335E+12,2022-05-24T00:00:00.0000000Z,29109.14,29845.86,28669,29654.58,0,59442.96036,0,1
1.65344E+12,2022-05-25T00:00:00.0000000Z,29654.58,30223.74,29294.21,29542.15,0,59537.38659,0,1
1.65352E+12,2022-05-26T00:00:00.0000000Z,29542.14,29886.64,28019.56,29201.35,0,94581.65463,0,1
1.65361E+12,2022-05-27T00:00:00.0000000Z,29201.35,29397.66,28282.9,28629.8,0,90998.5201,0,1
1.6537E+12,2022-05-28T00:00:00.0000000Z,28629.81,29266,28450,29031.33,0,34479.35127,0,1
1.65378E+12,2022-05-29T00:00:00.0000000Z,29031.33,29587.78,28839.21,29468.1,0,27567.34764,0,1
1.65387E+12,2022-05-30T00:00:00.0000000Z,29468.1,32222,29299.62,31734.22,0,96785.9476,0,1
1.65396E+12,2022-05-31T00:00:00.0000000Z,31734.23,32399,31200.01,31801.04,0,62433.11632,0,1
1.65404E+12,2022-06-01T00:00:00.0000000Z,31801.05,31982.97,29301,29805.83,0,103395.6338,0,1
1.65413E+12,2022-06-02T00:00:00.0000000Z,29805.84,30689,29594.55,30452.62,0,56961.42928,0,1
1.65421E+12,2022-06-03T00:00:00.0000000Z,30452.63,30699,29282.36,29700.21,0,54067.44727,0,1
1.6543E+12,2022-06-04T00:00:00.0000000Z,29700.21,29988.88,29485,29864.04,0,25617.90113,0,1
1.65439E+12,2022-06-05T00:00:00.0000000Z,29864.03,30189,29531.42,29919.21,0,23139.9281,0,1
1.65447E+12,2022-06-06T00:00:00.0000000Z,29919.2,31765.64,29890.23,31373.1,0,68836.92456,0,1
1.65456E+12,2022-06-07T00:00:00.0000000Z,31373.1,31589.6,29218.96,31125.33,0,110674.5166,0,1
1.65465E+12,2022-06-08T00:00:00.0000000Z,31125.32,31327.22,29843.88,30204.77,0,68542.61276,0,1
1.65473E+12,2022-06-09T00:00:00.0000000Z,30204.77,30700,29944.1,30109.93,0,46291.1865,0,1
1.65482E+12,2022-06-10T00:00:00.0000000Z,30109.93,30382.8,28850,29091.88,0,76204.2498,0,1
1.65491E+12,2022-06-11T00:00:00.0000000Z,29091.87,29440.41,28099.99,28424.7,0,65901.39895,0,1
1.65499E+12,2022-06-12T00:00:00.0000000Z,28424.71,28544.96,26560,26574.53,0,92474.59881,0,1
1.65508E+12,2022-06-13T00:00:00.0000000Z,26574.53,26895.84,21925.77,22487.41,0,254611.035,0,1
1.65516E+12,2022-06-14T00:00:00.0000000Z,22485.27,23362.88,20846,22136.41,0,187201.6467,0,1
1.65525E+12,2022-06-15T00:00:00.0000000Z,22136.42,22800,20111.62,22583.72,0,200774.4935,0,1
1.65534E+12,2022-06-16T00:00:00.0000000Z,22583.72,22995.73,20232,20401.31,0,99673.59429,0,1
1.65542E+12,2022-06-17T00:00:00.0000000Z,20400.6,21365.43,20246.66,20468.81,0,86694.33663,0,1
1.65551E+12,2022-06-18T00:00:00.0000000Z,20468.81,20792.06,17622,18970.79,0,196441.6555,0,1
1.6556E+12,2022-06-19T00:00:00.0000000Z,18970.79,20815.95,17960.41,20574,0,128320.876,0,1
1.65568E+12,2022-06-20T00:00:00.0000000Z,20574,21090,19637.03,20573.89,0,109028.9415,0,1
1.65577E+12,2022-06-21T00:00:00.0000000Z,20573.9,21723,20348.4,20723.52,0,104371.0749,0,1
1.65586E+12,2022-06-22T00:00:00.0000000Z,20723.51,20900,19770.51,19987.99,0,92133.97938,0,1
1.65594E+12,2022-06-23T00:00:00.0000000Z,19988,21233,19890.07,21110.13,0,83127.08716,0,1
1.65603E+12,2022-06-24T00:00:00.0000000Z,21110.12,21558.41,20736.72,21237.69,0,77430.36622,0,1
1.65612E+12,2022-06-25T00:00:00.0000000Z,21237.68,21614.5,20906.62,21491.19,0,51431.67794,0,1
1.6562E+12,2022-06-26T00:00:00.0000000Z,21491.18,21888,20964.73,21038.07,0,53278.10464,0,1
1.65629E+12,2022-06-27T00:00:00.0000000Z,21038.08,21539.85,20510,20742.56,0,64475.0013,0,1
1.65637E+12,2022-06-28T00:00:00.0000000Z,20742.57,21212.1,20202.01,20281.29,0,63801.0832,0,1
1.65646E+12,2022-06-29T00:00:00.0000000Z,20281.28,20432.31,19854.92,20123.01,0,77309.04379,0,1
1.65655E+12,2022-06-30T00:00:00.0000000Z,20123,20179.08,18626,19942.21,0,93846.64806,0,1
1.65663E+12,2022-07-01T00:00:00.0000000Z,19942.21,20918.35,18975,19279.8,0,111844.5949,0,1
1.65672E+12,2022-07-02T00:00:00.0000000Z,19279.8,19467.39,18977.01,19252.81,0,46180.3021,0,1
1.65681E+12,2022-07-03T00:00:00.0000000Z,19252.82,19647.63,18781,19315.83,0,51087.46631,0,1
1.65689E+12,2022-07-04T00:00:00.0000000Z,19315.83,20354.01,19055.31,20236.71,0,74814.04601,0,1
1.65698E+12,2022-07-05T00:00:00.0000000Z,20236.71,20750,19304.4,20175.83,0,96041.13756,0,1
1.65707E+12,2022-07-06T00:00:00.0000000Z,20175.84,20675.22,19761.25,20564.51,0,82439.5808,0,1
1.65715E+12,2022-07-07T00:00:00.0000000Z,20564.51,21838.1,20251.68,21624.98,0,85014.58261,0,1
1.65724E+12,2022-07-08T00:00:00.0000000Z,21624.99,22527.37,21189.26,21594.75,0,403081.5735,0,1
1.65732E+12,2022-07-09T00:00:00.0000000Z,21594.75,21980,21322.12,21591.83,0,178417.8447,0,1
1.65741E+12,2022-07-10T00:00:00.0000000Z,21592.15,21607.65,20655,20862.47,0,192188.2156,0,1
1.6575E+12,2022-07-11T00:00:00.0000000Z,20861.11,20868.48,19875.23,19963.61,0,137535.4072,0,1
1.65758E+12,2022-07-12T00:00:00.0000000Z,19963.61,20059.42,19240,19328.75,0,139506.4586,0,1
1.65767E+12,2022-07-13T00:00:00.0000000Z,19331.28,20366.61,18910.94,20234.87,0,209250.2489,0,1
1.65776E+12,2022-07-14T00:00:00.0000000Z,20234.87,20900,19616.07,20588.84,0,174809.217,0,1
1.65784E+12,2022-07-15T00:00:00.0000000Z,20588.84,21200,20382.29,20830.04,0,143343.3049,0,1
1.65793E+12,2022-07-16T00:00:00.0000000Z,20830.04,21588.94,20478.61,21195.6,0,121011.6739,0,1
1.65802E+12,2022-07-17T00:00:00.0000000Z,21195.6,21684.54,20750.01,20798.16,0,118229.4525,0,1
1.6581E+12,2022-07-18T00:00:00.0000000Z,20799.58,22777.63,20762.45,22432.58,0,239942.7313,0,1
1.65819E+12,2022-07-19T00:00:00.0000000Z,22432.58,23800,21579.54,23396.62,0,263770.7657,0,1
1.65828E+12,2022-07-20T00:00:00.0000000Z,23398.48,24276.74,22906.19,23223.3,0,238762.1709,0,1
1.65836E+12,2022-07-21T00:00:00.0000000Z,23223.3,23442.77,22341.46,23152.19,0,184817.6819,0,1
1.65845E+12,2022-07-22T00:00:00.0000000Z,23152.19,23756.49,22500,22684.83,0,171598.4397,0,1
1.65853E+12,2022-07-23T00:00:00.0000000Z,22684.83,23000.77,21934.57,22451.07,0,122137.7738,0,1
1.65862E+12,2022-07-24T00:00:00.0000000Z,22448.58,23014.64,22257.15,22579.68,0,115189.6728,0,1
1.65871E+12,2022-07-25T00:00:00.0000000Z,22577.13,22666,21250,21310.9,0,180344.7664,0,1
1.65879E+12,2022-07-26T00:00:00.0000000Z,21310.9,21347.82,20706.5,21254.67,0,177817.2433,0,1
1.65888E+12,2022-07-27T00:00:00.0000000Z,21254.67,23112.63,21042.53,22952.45,0,210971.198,0,1
1.65897E+12,2022-07-28T00:00:00.0000000Z,22954.31,24199.72,22582.13,23842.93,0,236029.0741,0,1
